invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount,Food Category,Category ID
249240,3193418320,1922.19,1618,1,30.02,30.02,cs,30.02,root beer bq 500ml,2023-03-09,COCA-COLA BOTTLING CO.,88,B,N,24,500ML,14,2,BEVERAGE,1267127,N,1,24,CA,2,Food,N,0,barley (beer),50
249574,3194009845,1684.2,1618,1,30.02,30.02,cs,30.02,root beer bq 500ml,2023-03-16,COCA-COLA BOTTLING CO.,88,B,N,24,500ML,14,2,BEVERAGE,1267127,N,1,24,CA,2,Food,N,0,barley (beer),50
252436,9001377008,1275.94,1618,1,29.73,29.73,CA,29.73,root beer bq 500ml,2023-04-04,GORDON FOOD SERVICE (GFS),27,B,N,24,500ML,26,2,BEVERAGE,1267127,N,1,24,CA,2,Food,N,0,barley (beer),50
252561,3196416812,1843.88,1618,1,30.02,30.02,cs,30.02,root beer bq 500ml,2023-04-13,COCA-COLA BOTTLING CO.,88,B,N,24,500ML,14,2,BEVERAGE,1267127,N,1,24,CA,2,Food,N,0,barley (beer),50
248188,442187957,6627.65,1619,1,54.97,54.97,cs,54.97,root beer bq bib 20l,2023-03-03,SYSCO,21,B,N,20,BIB 20L,119,2,BEVERAGE,3058,N,20,1,cs,2,Food,N,0,barley (beer),50
248563,442198150,6375.44,1619,1,54.97,54.97,cs,54.97,root beer bq bib 20l,2023-03-10,SYSCO,21,B,N,20,BIB 20L,119,2,BEVERAGE,3058,N,20,1,cs,2,Food,N,0,barley (beer),50
250630,442221990,3890.9,1619,1,54.97,54.97,cs,54.97,root beer bq bib 20l,2023-03-27,SYSCO,21,B,N,20,BIB 20L,119,2,BEVERAGE,3058,N,20,1,cs,2,Food,N,0,barley (beer),50
251787,442245301,3274.31,1619,1,54.97,54.97,cs,54.97,root beer bq bib 20l,2023-04-11,SYSCO,21,B,N,20,BIB 20L,119,2,BEVERAGE,3058,N,20,1,cs,2,Food,N,0,barley (beer),50
248012,3192835967,1794.57,1735,1,15.91,15.91,cs,15.91,sprite 2l,2023-03-02,COCA-COLA BOTTLING CO.,88,B,N,8,bottle,14,2,BEVERAGE,67000104688,N,1,8,cs,2,Food,N,0,water & beverages,55
249240,3193418320,1922.19,1735,1,15.91,15.91,cs,15.91,sprite 2l,2023-03-09,COCA-COLA BOTTLING CO.,88,B,N,8,bottle,14,2,BEVERAGE,67000104688,N,1,8,cs,2,Food,N,0,water & beverages,55
249574,3194009845,1684.2,1735,1,15.91,15.91,cs,15.91,sprite 2l,2023-03-16,COCA-COLA BOTTLING CO.,88,B,N,8,bottle,14,2,BEVERAGE,67000104688,N,1,8,cs,2,Food,N,0,water & beverages,55
250339,3194600525,1964.82,1735,1,15.91,15.91,cs,15.91,sprite 2l,2023-03-23,COCA-COLA BOTTLING CO.,88,B,N,8,bottle,14,2,BEVERAGE,67000104688,N,1,8,cs,2,Food,N,0,water & beverages,55
251307,3195150440,2105.84,1735,1,15.91,15.91,cs,15.91,sprite 2l,2023-03-30,COCA-COLA BOTTLING CO.,88,B,N,8,bottle,14,2,BEVERAGE,67000104688,N,1,8,cs,2,Food,N,0,water & beverages,55
251808,3195755579,1578.54,1735,1,15.91,15.91,cs,15.91,sprite 2l,2023-04-06,COCA-COLA BOTTLING CO.,88,B,N,8,bottle,14,2,BEVERAGE,67000104688,N,1,8,cs,2,Food,N,0,water & beverages,55
252561,3196416812,1843.88,1735,1,15.91,15.91,cs,15.91,sprite 2l,2023-04-13,COCA-COLA BOTTLING CO.,88,B,N,8,bottle,14,2,BEVERAGE,67000104688,N,1,8,cs,2,Food,N,0,water & beverages,55
253941,3196920259,1609.94,1735,1,15.91,15.91,cs,15.91,sprite 2l,2023-04-20,COCA-COLA BOTTLING CO.,88,B,N,8,bottle,14,2,BEVERAGE,67000104688,N,1,8,cs,2,Food,N,0,water & beverages,55
248245,9001094222,470.96,1732,2,23.12,23.12,cs,11.56,sprite 355ml,2023-03-03,GORDON FOOD SERVICE (GFS),17,B,Y,48,355ML,26,2,BEVERAGE,1009488,N,1,24,cs,2,Food,Y,0,water & beverages,55
250538,9001321842,703.08,1732,3,34.65,34.65,cs,11.55,sprite 355ml,2023-03-29,GORDON FOOD SERVICE (GFS),17,B,N,72,355ML,26,2,BEVERAGE,1009488,N,1,24,cs,2,Food,N,0,water & beverages,55
250628,442214963,5746.57,1734,1,54.97,54.97,cs,54.97,sprite bib 20l,2023-03-22,SYSCO,21,B,N,20,BIB 20L,119,2,BEVERAGE,3088,N,120,1,cs,2,Food,N,0,water & beverages,55
251783,442236162,7095.51,1734,1,54.97,54.97,cs,54.97,sprite bib 20l,2023-04-05,SYSCO,21,B,N,20,BIB 20L,119,2,BEVERAGE,3088,N,120,1,cs,2,Food,N,0,water & beverages,55
248553,9001156745,1438.91,1731,1,29.73,29.73,cs,29.73,sprite zero 500ml,2023-03-10,GORDON FOOD SERVICE (GFS),5,B,N,24,500ML,26,2,BEVERAGE,1362340,N,1,24,cs,2,Food,N,0,water & beverages,55
249117,9001195351,755.45,1731,1,29.73,29.73,cs,29.73,sprite zero 500ml,2023-03-15,GORDON FOOD SERVICE (GFS),82,B,N,24,500ML,26,2,BEVERAGE,1362340,N,1,24,cs,2,Food,N,0,water & beverages,55
249500,9001216345,1810.98,1731,1,29.73,29.73,cs,29.73,sprite zero 500ml,2023-03-17,GORDON FOOD SERVICE (GFS),5,B,N,24,500ML,26,2,BEVERAGE,1362340,N,1,24,cs,2,Food,N,0,water & beverages,55
249503,9001238099,1020.34,1731,1,29.73,29.73,cs,29.73,sprite zero 500ml,2023-03-20,GORDON FOOD SERVICE (GFS),5,B,N,24,500ML,26,2,BEVERAGE,1362340,N,1,24,cs,2,Food,N,0,water & beverages,55
251680,9001447453,1550.14,1731,1,29.73,29.73,cs,29.73,sprite zero 500ml,2023-04-12,GORDON FOOD SERVICE (GFS),5,B,N,24,500ML,26,2,BEVERAGE,1362340,N,1,24,cs,2,Food,N,0,water & beverages,55
252688,3196410544,754.7,1731,1,30.02,30.02,CA,30.02,sprite zero 500ml,2023-04-13,COCA-COLA BOTTLING CO.,78,B,N,24,500ML,14,2,BEVERAGE,1362340,N,1,24,cs,2,Food,N,0,water & beverages,55
252524,9001502072,430.47,1731,1,29.73,29.73,cs,29.73,sprite zero 500ml,2023-04-18,GORDON FOOD SERVICE (GFS),27,B,N,24,500ML,26,2,BEVERAGE,1362340,N,1,24,cs,2,Food,N,0,water & beverages,55
252137,9001511843,1587.7,1731,1,29.73,29.73,cs,29.73,sprite zero 500ml,2023-04-19,GORDON FOOD SERVICE (GFS),5,B,N,24,500ML,26,2,BEVERAGE,1362340,N,1,24,cs,2,Food,N,0,water & beverages,55
248607,INV1214931,407.66,1559,4,110.24,110.24,bottle,27.56,sweetener honey 1 liter,2023-03-03,BRUCE AND CLARK FOOD SERVICE,51,B,N,4,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
249057,INV1214952,610.17,1559,8,220.48,220.48,bottle,27.56,sweetener honey 1 liter,2023-03-06,BRUCE AND CLARK FOOD SERVICE,27,B,N,8,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248231,INV1214954,462.34,1559,4,110.24,110.24,bottle,27.56,sweetener honey 1 liter,2023-03-06,BRUCE AND CLARK FOOD SERVICE,9,B,N,4,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248054,248053,-324.02,1559,-2,-55.12,-55.12,bottle,27.56,sweetener honey 1 liter,2023-03-08,STORE: Arts UBC,41,F,N,-2,bottle,214,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248053,248053,324.02,1559,2,55.12,55.12,bottle,27.56,sweetener honey 1 liter,2023-03-08,STORE: Ikes UBC,39,T,N,2,bottle,215,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
249083,INV1215086,425.4,1559,8,220.48,220.48,bottle,27.56,sweetener honey 1 liter,2023-03-13,BRUCE AND CLARK FOOD SERVICE,81,B,N,8,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
249287,INV1215117,349.14,1559,8,220.48,220.48,bottle,27.56,sweetener honey 1 liter,2023-03-14,BRUCE AND CLARK FOOD SERVICE,51,B,N,8,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
249204,INV1215139,238.9,1559,4,110.24,110.24,bottle,27.56,sweetener honey 1 liter,2023-03-15,BRUCE AND CLARK FOOD SERVICE,9,B,N,4,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248883,248882,-671.46,1559,-1,-27.56,-27.56,bottle,27.56,sweetener honey 1 liter,2023-03-16,STORE: Arts UBC,41,F,N,-1,bottle,214,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248882,248882,671.46,1559,1,27.56,27.56,bottle,27.56,sweetener honey 1 liter,2023-03-16,STORE: Ikes UBC,39,T,N,1,bottle,215,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248884,248884,1163.52,1559,1,27.56,27.56,bottle,27.56,sweetener honey 1 liter,2023-03-16,STORE: Ikes UBC,99,T,N,1,bottle,215,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248885,248884,-1163.52,1559,-1,-27.56,-27.56,bottle,27.56,sweetener honey 1 liter,2023-03-16,STORE: LAW CC00556,41,F,N,-1,bottle,285,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
249588,INV1215190,591.86,1559,8,220.48,220.48,bottle,27.56,sweetener honey 1 liter,2023-03-17,BRUCE AND CLARK FOOD SERVICE,81,B,N,8,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
249619,INV1215221,490.98,1559,8,220.48,220.48,bottle,27.56,sweetener honey 1 liter,2023-03-20,BRUCE AND CLARK FOOD SERVICE,51,B,N,8,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
250657,INV1215253,430.3,1559,8,220.48,220.48,bottle,27.56,sweetener honey 1 liter,2023-03-21,BRUCE AND CLARK FOOD SERVICE,9,B,N,8,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
249812,INV1215306,761.9,1559,16,440.96,440.96,bottle,27.56,sweetener honey 1 liter,2023-03-23,BRUCE AND CLARK FOOD SERVICE,81,B,N,16,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
250446,INV1215306,761.9,1559,16,440.96,440.96,bottle,27.56,sweetener honey 1 liter,2023-03-23,BRUCE AND CLARK FOOD SERVICE,81,B,N,16,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
250244,INV1215323,249.14,1559,4,110.24,110.24,bottle,27.56,sweetener honey 1 liter,2023-03-24,BRUCE AND CLARK FOOD SERVICE,51,B,N,4,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
251439,INV1215532,320.06,1559,4,110.24,110.24,bottle,27.56,sweetener honey 1 liter,2023-04-04,BRUCE AND CLARK FOOD SERVICE,51,B,N,4,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
251611,INV1215661,239.3,1559,4,110.24,110.24,bottle,27.56,sweetener honey 1 liter,2023-04-12,BRUCE AND CLARK FOOD SERVICE,9,B,N,4,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
252320,INV1215750,440.98,1559,8,220.48,220.48,bottle,27.56,sweetener honey 1 liter,2023-04-17,BRUCE AND CLARK FOOD SERVICE,9,B,N,8,bottle,6,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
252097,252097,1050.62,1559,1,27.56,27.56,bottle,27.56,sweetener honey 1 liter,2023-04-19,STORE: Ikes UBC,99,T,N,1,bottle,215,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
252098,252097,-1050.62,1559,-1,-27.56,-27.56,bottle,27.56,sweetener honey 1 liter,2023-04-19,STORE: LAW CC00556,41,F,N,-1,bottle,285,2,BEVERAGE,MONSWEET-HONEY1L,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248607,INV1214931,407.66,1564,8,121.36,121.36,bottle,15.17,syrup cane sugar,2023-03-03,BRUCE AND CLARK FOOD SERVICE,51,B,N,6,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,N,0,sugars and sweeteners,43
248565,INV1214934,468.82,1564,8,121.36,121.36,bottle,15.17,syrup cane sugar,2023-03-03,BRUCE AND CLARK FOOD SERVICE,82,B,N,8,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,N,0,sugars and sweeteners,43
248231,INV1214954,462.34,1564,8,121.36,121.36,bottle,15.17,syrup cane sugar,2023-03-06,BRUCE AND CLARK FOOD SERVICE,9,B,Y,8,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,Y,0,sugars and sweeteners,43
249057,INV1214952,610.17,1564,8,121.36,121.36,bottle,15.17,syrup cane sugar,2023-03-06,BRUCE AND CLARK FOOD SERVICE,27,B,Y,8,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,Y,0,sugars and sweeteners,43
249287,INV1215117,349.14,1564,8,121.36,121.36,bottle,15.17,syrup cane sugar,2023-03-14,BRUCE AND CLARK FOOD SERVICE,51,B,N,6,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,N,0,sugars and sweeteners,43
249204,INV1215139,238.9,1564,8,121.36,121.36,bottle,15.17,syrup cane sugar,2023-03-15,BRUCE AND CLARK FOOD SERVICE,9,B,Y,8,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,Y,0,sugars and sweeteners,43
249619,INV1215221,490.98,1564,8,121.36,121.36,bottle,15.17,syrup cane sugar,2023-03-20,BRUCE AND CLARK FOOD SERVICE,51,B,N,6,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,N,0,sugars and sweeteners,43
250657,INV1215253,430.3,1564,4,60.68,60.68,bottle,15.17,syrup cane sugar,2023-03-21,BRUCE AND CLARK FOOD SERVICE,9,B,Y,4,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,Y,0,sugars and sweeteners,43
250244,INV1215323,249.14,1564,4,60.68,60.68,bottle,15.17,syrup cane sugar,2023-03-24,BRUCE AND CLARK FOOD SERVICE,51,B,N,3,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,N,0,sugars and sweeteners,43
250822,INV1215332,470.68,1564,8,121.36,121.36,bottle,15.17,syrup cane sugar,2023-03-24,BRUCE AND CLARK FOOD SERVICE,82,B,N,8,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,N,0,sugars and sweeteners,43
251613,INV1215492,423.02,1564,8,121.36,121.36,bottle,15.17,syrup cane sugar,2023-04-03,BRUCE AND CLARK FOOD SERVICE,9,B,Y,8,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,N,0,sugars and sweeteners,43
251439,INV1215532,320.06,1564,4,60.68,60.68,bottle,15.17,syrup cane sugar,2023-04-04,BRUCE AND CLARK FOOD SERVICE,51,B,N,3,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,N,0,sugars and sweeteners,43
252007,INV1215664,305.71,1564,8,121.36,121.36,bottle,15.17,syrup cane sugar,2023-04-12,BRUCE AND CLARK FOOD SERVICE,82,B,N,8,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,N,0,sugars and sweeteners,43
252208,INV1215717,270.5,1564,8,121.36,121.36,bottle,15.17,syrup cane sugar,2023-04-14,BRUCE AND CLARK FOOD SERVICE,51,B,N,6,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,N,0,sugars and sweeteners,43
252320,INV1215750,440.98,1564,4,60.68,60.68,bottle,15.17,syrup cane sugar,2023-04-17,BRUCE AND CLARK FOOD SERVICE,9,B,N,4,bottle,6,2,BEVERAGE,1630,N,0.75,1,bottle,2,Food,Y,0,sugars and sweeteners,43
248040,71990539,2594.21,1568,1,22.39,22.39,bottle,22.39,syrup chocolate,2023-03-02,SNOW CAP ENTERPRISES LTD.,9,B,Y,2.363,750ML,54,2,BEVERAGE,,N,1,6,cs,2,Food,Y,0,sugars and sweeteners,43
249669,71998956,2337.39,1568,3,67.17,67.17,bottle,22.39,syrup chocolate,2023-03-17,SNOW CAP ENTERPRISES LTD.,9,B,Y,7.088,750ML,54,2,BEVERAGE,,N,1,6,cs,2,Food,Y,0,sugars and sweeteners,43
250469,72002542,1958.16,1568,3,67.17,67.17,bottle,22.39,syrup chocolate,2023-03-24,SNOW CAP ENTERPRISES LTD.,9,B,Y,7.088,750ML,54,2,BEVERAGE,,N,1,6,cs,2,Food,Y,0,sugars and sweeteners,43
248964,INV1215107,236.08,13756,2,25.42,25.42,750ML,12.71,syrup monin caramel,2023-03-13,BRUCE AND CLARK FOOD SERVICE,5,B,Y,1.5,750ML,6,2,BEVERAGE,MONSY-CARAMEL,N,0.75,1,750ML,2,Food,Y,0,sugars and sweeteners,43
248964,INV1215107,236.08,6037,4,50.84,50.84,bottle,12.71,syrup monin hazelnut,2023-03-13,BRUCE AND CLARK FOOD SERVICE,5,B,Y,3,750ML,6,2,BEVERAGE,MONSY-HAZELNUT,N,0.75,1,bottle,2,Food,Y,0,sugars and sweeteners,43
252207,INV1215570,1198.68,1577,6,76.26,76.26,750ML,12.71,syrup monin lemon,2023-04-05,BRUCE AND CLARK FOOD SERVICE,81,B,N,6,750ML,6,2,BEVERAGE,MONSY-LEMON,N,1,1,750ML,2,Food,N,0,sugars and sweeteners,43
248433,INV1214974,478.36,1578,6,76.26,76.26,750ML,12.71,syrup monin lime 750ml,2023-03-07,BRUCE AND CLARK FOOD SERVICE,81,B,N,6,750ML,6,2,BEVERAGE,MONSY-LIME,N,1,1,750ML,2,Food,N,0,sugars and sweeteners,43
249083,INV1215086,425.4,1578,6,76.26,76.26,750ML,12.71,syrup monin lime 750ml,2023-03-13,BRUCE AND CLARK FOOD SERVICE,81,B,N,6,750ML,6,2,BEVERAGE,MONSY-LIME,N,1,1,750ML,2,Food,N,0,sugars and sweeteners,43
252207,INV1215570,1198.68,1578,6,76.26,76.26,750ML,12.71,syrup monin lime 750ml,2023-04-05,BRUCE AND CLARK FOOD SERVICE,81,B,N,6,750ML,6,2,BEVERAGE,MONSY-LIME,N,1,1,750ML,2,Food,N,0,sugars and sweeteners,43
252207,INV1215570,1198.68,70670,6,76.26,76.26,750ML,12.71,syrup monin passionfruit 750ml,2023-04-05,BRUCE AND CLARK FOOD SERVICE,81,B,N,6,750ML,6,2,BEVERAGE,MONSY-PASSIONFRUIT,N,1,1,750ML,2,Food,N,0,sugars and sweeteners,43
250449,INV1215307,152.52,68805,12,152.52,152.52,cs,12.71,syrup monin peach sf,2023-03-23,BRUCE AND CLARK FOOD SERVICE,81,B,Y,108000,bottle,6,2,BEVERAGE,MONSYSF-PEACH,N,750,12,cs,2,Food,N,0,sugars and sweeteners,43
252207,INV1215570,1198.68,70669,6,76.26,76.26,750ML,12.71,syrup monin pineapple 750ml,2023-04-05,BRUCE AND CLARK FOOD SERVICE,81,B,N,6,750ML,6,2,BEVERAGE,MONSY-PINEAPPLE,N,1,1,750ML,2,Food,N,0,sugars and sweeteners,43
248433,INV1214974,478.36,16984,12,182.04,182.04,L,15.17,syrup monin pure cane ,2023-03-07,BRUCE AND CLARK FOOD SERVICE,81,B,N,12,L,6,2,BEVERAGE,MONSWEET-CANE-1L,N,1,1,L,2,Food,N,0,sugars and sweeteners,43
249083,INV1215086,425.4,16984,8,121.36,121.36,L,15.17,syrup monin pure cane ,2023-03-13,BRUCE AND CLARK FOOD SERVICE,81,B,N,8,L,6,2,BEVERAGE,MONSWEET-CANE-1L,N,1,1,L,2,Food,N,0,sugars and sweeteners,43
248883,248882,-671.46,16984,-3,-44.4,-44.4,L,14.8,syrup monin pure cane ,2023-03-16,STORE: Arts UBC,41,F,N,-3,L,214,2,BEVERAGE,MONSWEET-CANE-1L,N,1,1,L,2,Food,N,0,sugars and sweeteners,43
248882,248882,671.46,16984,3,44.4,44.4,L,14.8,syrup monin pure cane ,2023-03-16,STORE: Ikes UBC,39,T,N,3,L,215,2,BEVERAGE,MONSWEET-CANE-1L,N,1,1,L,2,Food,N,0,sugars and sweeteners,43
249588,INV1215190,591.86,16984,24,364.08,364.08,L,15.17,syrup monin pure cane ,2023-03-17,BRUCE AND CLARK FOOD SERVICE,81,B,N,24,L,6,2,BEVERAGE,MONSWEET-CANE-1L,N,1,1,L,2,Food,N,0,sugars and sweeteners,43
249812,INV1215306,761.9,16984,16,242.72,242.72,L,15.17,syrup monin pure cane ,2023-03-23,BRUCE AND CLARK FOOD SERVICE,81,B,N,16,L,6,2,BEVERAGE,MONSWEET-CANE-1L,N,1,1,L,2,Food,N,0,sugars and sweeteners,43
250446,INV1215306,761.9,16984,16,242.72,242.72,L,15.17,syrup monin pure cane ,2023-03-23,BRUCE AND CLARK FOOD SERVICE,81,B,N,16,L,6,2,BEVERAGE,MONSWEET-CANE-1L,N,1,1,L,2,Food,N,0,sugars and sweeteners,43
250236,250235,-220.55,16984,-1,-14.8,-14.8,L,14.8,syrup monin pure cane ,2023-03-28,STORE: Arts UBC,41,F,N,-1,L,214,2,BEVERAGE,MONSWEET-CANE-1L,N,1,1,L,2,Food,N,0,sugars and sweeteners,43
250235,250235,220.55,16984,1,14.8,14.8,L,14.8,syrup monin pure cane ,2023-03-28,STORE: Ikes UBC,39,T,N,1,L,215,2,BEVERAGE,MONSWEET-CANE-1L,N,1,1,L,2,Food,N,0,sugars and sweeteners,43
252207,INV1215570,1198.68,16984,16,242.72,242.72,L,15.17,syrup monin pure cane ,2023-04-05,BRUCE AND CLARK FOOD SERVICE,81,B,N,16,L,6,2,BEVERAGE,MONSWEET-CANE-1L,N,1,1,L,2,Food,N,0,sugars and sweeteners,43
252140,INV1215752,908.52,16984,6,91.02,91.02,L,15.17,syrup monin pure cane ,2023-04-17,BRUCE AND CLARK FOOD SERVICE,5,B,Y,6,L,6,2,BEVERAGE,MONSWEET-CANE-1L,N,1,1,L,2,Food,N,0,sugars and sweeteners,43
248607,INV1214931,407.66,68806,2,26.92,26.92,bottle,13.46,syrup monin rashpeberry sf,2023-03-03,BRUCE AND CLARK FOOD SERVICE,51,B,Y,1500,bottle,6,2,BEVERAGE,MONSYSF-RASP,N,750,12,cs,2,Food,Y,0,sugars and sweeteners,43
248231,INV1214954,462.34,68806,12,152.52,152.52,bottle,12.71,syrup monin rashpeberry sf,2023-03-06,BRUCE AND CLARK FOOD SERVICE,9,B,N,9000,bottle,6,2,BEVERAGE,MONSYSF-RASP,N,750,12,cs,2,Food,Y,0,sugars and sweeteners,43
251613,INV1215492,423.02,68806,12,152.52,152.52,bottle,12.71,syrup monin rashpeberry sf,2023-04-03,BRUCE AND CLARK FOOD SERVICE,9,B,N,9000,bottle,6,2,BEVERAGE,MONSYSF-RASP,N,750,12,cs,2,Food,N,0,sugars and sweeteners,43
251611,INV1215661,239.3,68806,4,50.84,50.84,bottle,12.71,syrup monin rashpeberry sf,2023-04-12,BRUCE AND CLARK FOOD SERVICE,9,B,Y,3000,bottle,6,2,BEVERAGE,MONSYSF-RASP,N,750,12,cs,2,Food,N,0,sugars and sweeteners,43
252320,INV1215750,440.98,68806,12,152.52,152.52,bottle,12.71,syrup monin rashpeberry sf,2023-04-17,BRUCE AND CLARK FOOD SERVICE,9,B,N,9000,bottle,6,2,BEVERAGE,MONSYSF-RASP,N,750,12,cs,2,Food,Y,0,sugars and sweeteners,43
252207,INV1215570,1198.68,1583,6,76.26,76.26,750ML,12.71,syrup monin strawberry,2023-04-05,BRUCE AND CLARK FOOD SERVICE,81,B,N,6,750ML,6,2,BEVERAGE,MONSY-STRAWBERRY,N,1,1,750ML,2,Food,N,0,sugars and sweeteners,43
248607,INV1214931,407.66,1561,8,141.84,141.84,bottle,17.73,syrup monin sugar free,2023-03-03,BRUCE AND CLARK FOOD SERVICE,51,B,Y,8,bottle,6,2,BEVERAGE,MONSWEET-SUGARFREE,N,1,1,bottle,2,Food,Y,0,sugars and sweeteners,43
249057,INV1214952,610.17,1561,8,141.84,141.84,bottle,17.73,syrup monin sugar free,2023-03-06,BRUCE AND CLARK FOOD SERVICE,27,B,Y,8,bottle,6,2,BEVERAGE,MONSWEET-SUGARFREE,N,1,1,bottle,2,Food,Y,0,sugars and sweeteners,43
248231,INV1214954,462.34,1561,4,70.92,70.92,bottle,17.73,syrup monin sugar free,2023-03-06,BRUCE AND CLARK FOOD SERVICE,9,B,Y,4,bottle,6,2,BEVERAGE,MONSWEET-SUGARFREE,N,1,1,bottle,2,Food,Y,0,sugars and sweeteners,43
248433,INV1214974,478.36,1561,12,212.76,212.76,bottle,17.73,syrup monin sugar free,2023-03-07,BRUCE AND CLARK FOOD SERVICE,81,B,Y,12,bottle,6,2,BEVERAGE,MONSWEET-SUGARFREE,N,1,1,bottle,2,Food,Y,0,sugars and sweeteners,43
248054,248053,-324.02,1561,-2,-34.6,-34.6,bottle,17.3,syrup monin sugar free,2023-03-08,STORE: Arts UBC,41,F,N,-2,bottle,214,2,BEVERAGE,MONSWEET-SUGARFREE,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248053,248053,324.02,1561,2,34.6,34.6,bottle,17.3,syrup monin sugar free,2023-03-08,STORE: Ikes UBC,39,T,N,2,bottle,215,2,BEVERAGE,MONSWEET-SUGARFREE,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248051,248051,995.9,1561,1,17.3,17.3,bottle,17.3,syrup monin sugar free,2023-03-08,STORE: Ikes UBC,99,T,N,1,bottle,215,2,BEVERAGE,MONSWEET-SUGARFREE,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248052,248051,-995.9,1561,-1,-17.3,-17.3,bottle,17.3,syrup monin sugar free,2023-03-08,STORE: LAW CC00556,41,F,N,-1,bottle,285,2,BEVERAGE,MONSWEET-SUGARFREE,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
248708,248707,-100.7,1561,-1,-17.3,-17.3,bottle,17.3,syrup monin sugar free,2023-03-14,STORE: Orchard Commons Dining Room,51,F,N,-1,bottle,231,2,BEVERAGE,MONSWEET-SUGARFREE,N,1,1,bottle,2,Food,N,0,sugars and sweeteners,43
